id,rsi,macd,sma20,sma50,volatility
3843,56.964340140201145,4.499828763160991,159.56300000000002,151.6898,0.2927433122358651
3842,58.929610238510776,4.192070311544001,160.171,152.2844,0.2965227102717694
3841,57.6484703059388,3.946253059575753,160.84449999999998,152.8632,0.2945834816508465
3840,48.279326802310976,3.095242357212328,161.249,153.2908,0.3404721973892996
3839,46.14052449282533,2.299091609124588,161.422,153.655,0.33348548292755475
3838,41.361003861003866,1.4473029420003058,161.371,153.9536,0.3361898579338703
3837,39.41660433807031,0.7738240382191748,161.19699999999997,154.19619999999998,0.33021040358775416
3836,29.444727457972505,-0.033873952358305814,160.79749999999999,154.35299999999998,0.33713653874189087
3835,30.93390420123093,-0.6846473187382855,160.30749999999998,154.5652,0.33396142708761933
3834,32.38145140162429,-0.9497871662583464,160.027,154.7302,0.3430507864948538
3833,17.82437745740495,-1.5886313525916478,159.44099999999997,154.7072,0.36384546716671723
3832,19.429452582883584,-1.972128862082485,158.8415,154.7392,0.36334829676280966
3831,21.810481736368473,-2.1958704565601295,158.203,154.72539999999998,0.361582480429944
3830,31.225033288948055,-2.2552022419023103,157.409,154.69119999999998,0.34662229344794016
3829,33.602324080051645,-2.1938217062940453,156.7725,154.67,0.34763702793300033
3828,25.835561497326182,-2.2499614951332205,155.9465,154.537,0.34237950291841573
3827,23.887043189368768,-2.3257409707749446,154.8065,154.5022,0.3105642548259649
3826,38.57949959644876,-2.1695483551577297,153.761,154.5444,0.31945528107087845
3825,49.332370985203895,-1.6945877776211091,153.0115,154.71400000000003,0.3403206228683007
3824,53.56583072100319,-1.3302786325126874,152.689,154.787,0.28934942916762135
3823,50.20393029291809,-1.1557312552053816,152.29199999999997,154.8226,0.2907971146680576
3822,59.07792737658097,-0.9308211304750955,151.808,154.9508,0.28397378854841926
3821,61.523360816647056,-0.6490730711510935,151.3565,155.0332,0.2856906024311962
3820,44.266294876263515,-0.9147226193029212,150.98,155.02179999999998,0.2721612136505501
3819,50.277117973079996,-1.2807475060965032,150.557,154.9722,0.27485833157447104
3818,44.026123703419096,-1.7132656082157212,150.16,154.8928,0.27329186370864045
3817,52.16677609980301,-1.6249733451100496,150.012,154.8364,0.30458649781188224
3816,51.86653452262966,-1.4614968045559351,150.0815,154.7646,0.29460643870632436
3815,51.722995361166326,-1.2417759046396952,150.2095,154.7594,0.2951409074661462
3814,56.49983204568359,-0.9589543915470244,150.2495,154.8186,0.28794465798310415
3813,64.22930681485815,-0.3164138397901297,150.82350000000002,154.9618,0.2761553911649926
3812,64.4373364350102,0.3956212231508971,151.464,155.1474,0.2792318313195385
3811,62.183055040197935,1.1133054323138367,152.17350000000002,155.3896,0.28086890238220263
3810,52.547687483668646,1.1627354488111052,152.5125,155.5526,0.31971606404905595
3809,53.37048832271762,1.1092377643139741,152.7505,155.6268,0.32070505801351284
3808,51.65723524656425,1.0251670683197744,153.051,155.6546,0.3177338926227316
3807,43.82159395564223,0.5399815706796574,153.132,155.5284,0.3408384471063683
3806,48.92517006802722,0.0013321742871994502,152.999,155.3418,0.33907062778839014
3805,50.53400786958966,-0.4956875200292359,152.6135,155.10479999999998,0.32290711484589674
3804,50.978168415083644,-1.015054089422108,152.16000000000003,154.8582,0.3245549750443428
3803,49.56242707117851,-1.0817366826567536,151.9915,154.6826,0.3413493157389622
3802,48.40346165323785,-1.1072944217134193,151.785,154.4804,0.3404448317763725
3801,51.35059088351154,-0.8777764745730678,151.6675,154.3084,0.3472858871895748
3800,48.937392303273974,-0.7270398894964671,151.83499999999998,154.04160000000002,0.31493769444246
3799,37.42138364779877,-0.7697728796558465,152.002,153.7748,0.3147777884496867
3798,35.930457179652294,-0.6484978961094328,152.36100000000002,153.50119999999998,0.31179862984570517
3797,28.580402010050264,-0.7726443004977739,152.3225,153.05960000000002,0.2951237281398403
3796,39.626099706744895,-0.7246946822778284,152.32199999999997,152.64260000000002,0.2971665178619844
3795,35.6647970966678,-0.9995524494014774,152.07350000000002,152.1814,0.3109069740813349
3794,36.96869851729822,-1.1707993900322435,151.785,151.906,0.30935381993246897
3793,35.812320459623365,-1.7774367436314833,150.935,151.51059999999998,0.3102294038299662
3792,40.05270092226619,-2.1574809751564317,150.0035,151.0804,0.30308181632216563
3791,39.816633922724336,-2.519994478771082,148.91299999999998,150.61700000000002,0.29483723484314356
3790,38.275102297765244,-3.009029337970361,147.9895,150.2488,0.27574835938501596
3789,30.73119039208767,-3.3052358021524526,147.1485,149.9174,0.2784498164532981
3788,33.276624702279705,-3.399127068367477,146.389,149.66179999999997,0.2831356095875628
3787,23.28205128205134,-3.6597070966741967,145.74349999999998,149.347,0.26973175516994946
3786,25.365521931315953,-3.7703073228783524,145.226,149.1132,0.2696625243139742
3785,26.36042402826861,-3.8945632571080466,144.70499999999998,148.8638,0.2698247199557328
3784,20.890538033395217,-3.9858228835602745,144.24499999999998,148.5454,0.26815290127951646
3783,25.393621316108238,-3.959250535241523,143.61200000000002,148.351,0.24337200070698428
3782,19.48936170212768,-3.9284117947041466,142.948,148.123,0.2425488164955465
3781,26.564810251355397,-3.794866778104165,142.176,147.8976,0.22862426278431514
3780,24.25718460789095,-3.6988429983964295,141.39600000000002,147.63639999999998,0.22851040265789016
3779,51.95530726256985,-3.162655216592441,140.9845,147.45960000000002,0.2735345817526421
3778,48.10978767477987,-2.7511957839358274,140.4535,147.304,0.26782710463437714
3777,42.497712717291854,-2.690238156823824,139.881,147.0894,0.27449167113915857
3776,52.62899262899262,-2.4985449941939066,139.294,146.8558,0.2736665822322178
3775,61.92733017377568,-1.8707677870714008,139.1895,146.6526,0.30201488612996963
3774,60.87662337662341,-1.3113324505843025,139.0935,146.46779999999998,0.302224334211456
3773,66.99419383653412,-0.9043522587430175,139.273,146.303,0.2614258024974491
