Price,Adj Close,Close,High,Low,Open,Volume,RSI,MACD,SMA20,SMA50,Return_20D,Volatility
Ticker,AMZN,,AMZN,AMZN,AMZN,AMZN,,,,,,
Date,,,,,,,,,,,,
2022-05-12,106.93049621582031,106.93049621582033,110.78050231933594,102.40550231933594,102.75,132026000,24.259512634976915,-12.431500551448636,131.87865104675294,146.14485061645507,-0.3125253408165076,17.796956281811713
2022-05-13,113.05500030517578,113.05500030517578,113.18399810791016,107.80000305175781,109.06900024414062,93684000,32.63866350459051,-12.004687820953706,129.9460762023926,145.44798065185546,-0.2547781248827603,17.62831281135196
2022-05-16,110.81050109863281,110.8105010986328,113.99250030517578,110.35399627685547,113.0999984741211,74566000,31.273207981287968,-11.712533193071323,127.84735107421875,144.7513705444336,-0.2747292048132224,17.260925636415553
2022-05-17,115.36849975585938,115.36849975585938,115.80000305175781,111.27649688720703,113.2750015258789,76448000,37.03410354971534,-10.986559922865396,125.71000137329102,144.30968048095704,-0.27035297426033733,15.909360891455147
2022-05-18,107.11250305175781,107.1125030517578,112.85299682617188,106.2490005493164,111.43949890136719,108380000,31.8296432269118,-10.951172511802014,123.36572647094727,143.731640625,-0.30445523781081896,14.946907855754667
2022-05-19,107.31900024414062,107.31900024414062,110.03399658203125,106.19300079345703,106.28050231933594,88142000,32.08671708405015,-10.782174934946283,121.31687622070312,143.09244049072265,-0.2763190076231177,14.136205681282519
2022-05-20,107.59100341796875,107.59100341796876,109.89800262451172,105.0094985961914,109.56849670410156,99500000,32.44808079939578,-10.50519737870043,119.47892608642579,142.3079104614258,-0.25465189560980284,13.35177340534026
2022-05-23,107.55699920654297,107.55699920654295,108.81900024414062,103.94999694824219,108.46099853515625,107798000,32.42485282967387,-10.171187408436921,117.55307579040527,141.54856033325194,-0.26368145302057666,12.025812878504297
2022-05-24,104.0999984741211,104.0999984741211,105.4000015258789,101.26000213623047,104.0250015258789,102934000,30.068272938879502,-10.069359855877366,115.788525390625,140.79350036621094,-0.2531799496208538,11.214653579000931
2022-05-25,106.7750015258789,106.7750015258789,108.17500305175781,103.6500015258789,103.65550231933594,93120000,34.06174887400434,-9.661439337852855,114.21892509460449,139.98167037963867,-0.2272033425390172,10.05452214207035
2022-05-26,111.07749938964844,111.07749938964844,112.66549682617188,107.45349884033203,107.97000122070312,93002000,39.996897379413646,-8.888522414793869,112.54297523498535,139.14114028930663,-0.2318105762221362,7.077281822657895
2022-05-27,115.14649963378906,115.14649963378906,115.18699645996094,112.62799835205078,113.55000305175781,93660000,45.035692098937716,-7.857074408137677,112.08622512817382,138.2992903137207,-0.073502508467709,6.55536486932316
2022-05-31,120.20950317382812,120.20950317382812,121.99449920654297,115.67500305175781,116.27999877929688,144634000,50.595095873422714,-6.555534241231385,111.87170028686523,137.47847030639647,-0.034461821896962896,6.1876310589714905
2022-06-01,121.68399810791016,121.68399810791016,125.17900085449219,120.62249755859375,122.25599670410156,127528000,52.11415387463766,-5.343478568814149,111.74322509765625,136.68232025146483,-0.020679528102243938,5.938681602625628
